id_str	"created_at"	"user_screen_name"	user_id_str	"user_name"	"user_profile_image_url"	"text"	rts	"source"	"iso_language_code"	in_reply_to_user_id_str	in_reply_to_status_id_str	"in_reply_to_screen_name"	"entities_hashtags_text"
552099364190314496	"2015-01-05 13:48:40"	"mattjgarcia68"	25570632	"Matt Garcia"	"http://pbs.twimg.com/profile_images/2649022447/da393bb193e9b7d73aac693e254bded0_normal.jpeg"	"Film Pruitt-Igoe Myth relevant to #fergusonaha2015 #aha2015. Wealth gap and housing in and around St Louis. http://t.co/lziBIWhAVw"	0	"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>"	"en"	0	0	""	"fergusonaha2015||aha2015"
552099323878834176	"2015-01-05 13:48:30"	"ProfEFP"	2336010122	"Elaine Parsons"	"http://pbs.twimg.com/profile_images/544579244358004736/6-R9lJ_h_normal.jpeg"	"#AHA2015 #fergusonaha Colin Gordon higher taxes in ferguson than in more prosperous parts of ferguson."	0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	"en"	0	0	""	"AHA2015||fergusonaha"
552099284460769280	"2015-01-05 13:48:21"	"vcmitchelljr"	69940000	"Vernon Mitchell, Jr."	"http://pbs.twimg.com/profile_images/501131614030528513/PSQW97Cb_normal.jpeg"	"You want to understand St. Louis? You must examine the ""Delmar Divide"" &amp; the city/county divide. #FergusonAHA #AHA2015"	0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	"en"	0	0	""	"FergusonAHA||AHA2015"
552099132354338816	"2015-01-05 13:47:45"	"KaraVonB"	59261405	"KMonet"	"http://pbs.twimg.com/profile_images/488157650354335744/L6l7gOyn_normal.jpeg"	"RT @wcaleb: Follow #FergusonAHA for tweets from ""Understanding Ferguson: Race, Power, Protest, and the Past"" #AHA2015 https://t.co/J7zZs9Gvs1"	1	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	"en"	0	0	""	"FergusonAHA||AHA2015"
552099067938222080	"2015-01-05 13:47:29"	"peregrinekiwi"	33429317	"Hamish"	"http://pbs.twimg.com/profile_images/551445793044185088/dkx7fBub_normal.jpeg"	"RT @ProfEFP: #fergusonaha demographic history of St. Louis suburbs #twitterstorians #AHA2015"	1	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	"en"	0	0	""	"fergusonaha||twitterstorians||AHA2015"
552099020399976448	"2015-01-05 13:47:18"	"CorettaScottKey"	15590364	"Coretta Scott Key"	"http://pbs.twimg.com/profile_images/825423587/corettascottkingparishonernov81964flipsc_1__normal.jpg"	"RT @myHNN: #aha2015 Ferguson session starting. Has its own hashtag. #fergusonaha"	1	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	"en"	0	0	""	"aha2015||fergusonaha"
552098969170743296	"2015-01-05 13:47:06"	"KaraVonB"	59261405	"KMonet"	"http://pbs.twimg.com/profile_images/488157650354335744/L6l7gOyn_normal.jpeg"	"RT @AntheaButler: RT @myHNN: #aha2015 Ferguson session starting. Has its own hashtag. #fergusonaha"	1	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	"en"	0	0	""	"aha2015||fergusonaha"
552098928347582465	"2015-01-05 13:46:56"	"ProfEFP"	2336010122	"Elaine Parsons"	"http://pbs.twimg.com/profile_images/544579244358004736/6-R9lJ_h_normal.jpeg"	"#fergusonaha #aha2015 Colin Gordon massive depopulation of St. Louis in 70s and 80s. Black residents pushed out by city bldg projects."	0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	"en"	0	0	""	"fergusonaha||aha2015"
552098841789755393	"2015-01-05 13:46:36"	"stschrader1"	403853462	"Stuart Schrader"	"http://pbs.twimg.com/profile_images/501429681027944448/-8JO-K5W_normal.jpeg"	"Phenomenal historical maps of racial &amp; economic uneven development, segregation in #Ferguson by @ColinGordon6 #AHA2015 #s245a"	0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	"en"	0	0	""	"Ferguson||AHA2015||s245a"
552098785837719552	"2015-01-05 13:46:22"	"mattjgarcia68"	25570632	"Matt Garcia"	"http://pbs.twimg.com/profile_images/2649022447/da393bb193e9b7d73aac693e254bded0_normal.jpeg"	"Talking about wealth gap and housing around St Louis.  Thinking about film Pruitt-Igoe.  #fergusonAha2015 #AHA2015"	0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	"en"	0	0	""	"fergusonAha2015||AHA2015"
552098745366900737	"2015-01-05 13:46:13"	"KidadaEWilliams"	463207079	"Kidada E. Williams"	"http://pbs.twimg.com/profile_images/552088740529582082/5lIRfAj9_normal.jpeg"	"RT @myHNN: #aha2015 Ferguson session starting. Has its own hashtag. #fergusonaha"	1	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	"en"	0	0	""	"aha2015||fergusonaha"
552098714219978752	"2015-01-05 13:46:05"	"vcmitchelljr"	69940000	"Vernon Mitchell, Jr."	"http://pbs.twimg.com/profile_images/501131614030528513/PSQW97Cb_normal.jpeg"	"@ColinGordon6 is giving great context to events of #Ferguson by explaining  history of stark segregation &amp; wealth gap #FergusonAHA #AHA2015"	0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	"en"	617227788	0	"ColinGordon6"	"Ferguson||FergusonAHA||AHA2015"
552098714203209729	"2015-01-05 13:46:05"	"krosefalvo"	2212519438	"Kathryn Falvo"	"http://pbs.twimg.com/profile_images/491275327927103488/w9glC9Vv_normal.jpeg"	"Fascinating demography maps to explain the persistence of segregation in St. Louis by @ColinGordon6 @ #AHA2015 #FergusonAHA #digitalhistory"	0	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	"en"	0	0	""	"AHA2015||FergusonAHA||digitalhistory"
552100442935943168	"2015-01-05 13:52:57"	"ProfEFP"	2336010122	"Elaine Parsons"	"http://pbs.twimg.com/profile_images/544579244358004736/6-R9lJ_h_normal.jpeg"	"#aha2015 #fergusonaha Khalil Muhammad go back to 1968 Kerner report for background of police aggression."	0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	"en"	0	0	""	"aha2015||fergusonaha"
552100414448226304	"2015-01-05 13:52:50"	"triplingual"	128196131	"Trip Kirkpatrick"	"http://pbs.twimg.com/profile_images/522365980496764928/H7vwnwuf_normal.jpeg"	"RT @vcmitchelljr: @ColinGordon6 discussed the term ""revenue policing"" which accurately captures the police occupation of #Ferguson. #FergusonAHA #AHA2015"	1	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	"en"	0	0	""	"Ferguson||FergusonAHA||AHA2015"
552100122159742976	"2015-01-05 13:51:41"	"kentuckyviews"	190640054	"Marjorie Sloan"	"http://pbs.twimg.com/profile_images/541724576980291584/HP_cfaXW_normal.png"	"RT @DrMChatelain: Follow #fergusonAHA to keeping up with the #AHA2015 panel on historians and Ferguson."	1	"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>"	"en"	0	0	""	"fergusonAHA||AHA2015"
552100032800112640	"2015-01-05 13:51:19"	"vcmitchelljr"	69940000	"Vernon Mitchell, Jr."	"http://pbs.twimg.com/profile_images/501131614030528513/PSQW97Cb_normal.jpeg"	"@ColinGordon6 discussed the term ""revenue policing"" which accurately captures the police occupation of #Ferguson. #FergusonAHA #AHA2015"	0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	"en"	617227788	0	"ColinGordon6"	"Ferguson||FergusonAHA||AHA2015"
552099752578678785	"2015-01-05 13:50:13"	"JulieREnszer"	14846501	"JulieREnszer"	"http://pbs.twimg.com/profile_images/378800000647038722/36bda84ad784d632631e4a9449f577af_normal.jpeg"	"RT @stschrader1: Phenomenal historical maps of racial &amp; economic uneven development, segregation in #Ferguson by @ColinGordon6 #AHA2015 #s245a"	1	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"	"en"	0	0	""	"Ferguson||AHA2015||s245a"
552099721557573632	"2015-01-05 13:50:05"	"ProfEFP"	2336010122	"Elaine Parsons"	"http://pbs.twimg.com/profile_images/544579244358004736/6-R9lJ_h_normal.jpeg"	"#aha2015 #fergusonaha Khalil Muhammad: policing as part of larger political economy."	0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	"en"	0	0	""	"aha2015||fergusonaha"
552101497572700160	"2015-01-05 13:57:09"	"wgthomas3"	20016648	"William G. Thomas"	"http://pbs.twimg.com/profile_images/519847835206836224/zK0GWimE_normal.jpeg"	"RT @AmandaLittauer: Next up: Understanding Ferguson: Race, Power, Protest, and the Past. #AHA2015 #twitterstorians"	1	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	"en"	0	0	""	"AHA2015||twitterstorians"
552101438881812480	"2015-01-05 13:56:55"	"sujeilugo"	134981552	"Sujei =)"	"http://pbs.twimg.com/profile_images/378800000679344644/da5d04d11462c5726a40ab0b7dd86629_normal.jpeg"	"RT @wcaleb: Follow #FergusonAHA for tweets from ""Understanding Ferguson: Race, Power, Protest, and the Past"" #AHA2015 https://t.co/J7zZs9Gvs1"	1	"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>"	"en"	0	0	""	"FergusonAHA||AHA2015"
552101426798010370	"2015-01-05 13:56:52"	"heathwcarter"	1378640210	"Heath Carter"	"http://pbs.twimg.com/profile_images/3571699853/a860d890d80a85c1e153e664f169f70b_normal.jpeg"	"RT @wcaleb: Follow #FergusonAHA for tweets from ""Understanding Ferguson: Race, Power, Protest, and the Past"" #AHA2015 https://t.co/J7zZs9Gvs1"	1	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	"en"	0	0	""	"FergusonAHA||AHA2015"
552101387811971072	"2015-01-05 13:56:43"	"ProfEFP"	2336010122	"Elaine Parsons"	"http://pbs.twimg.com/profile_images/544579244358004736/6-R9lJ_h_normal.jpeg"	"#AHA2015 #fergusonaha Muhammad: Frazier's published work  suppresses many of his field notes in racist policing."	0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	"en"	0	0	""	"AHA2015||fergusonaha"
552101157808918528	"2015-01-05 13:55:48"	"OfficialBAAS"	712572362	"BAAS"	"http://pbs.twimg.com/profile_images/2425459891/c7zruhox49c61o3o01hw_normal.jpeg"	"RT @wcaleb: Follow #FergusonAHA for tweets from ""Understanding Ferguson: Race, Power, Protest, and the Past"" #AHA2015 https://t.co/J7zZs9Gvs1"	1	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	"en"	0	0	""	"FergusonAHA||AHA2015"
552101156999032832	"2015-01-05 13:55:48"	"michaelcbrickey"	547115366	"Michael Brickey"	"http://pbs.twimg.com/profile_images/3456673076/856e80bb614b6d2dea8947638d01deb2_normal.jpeg"	"RT @DrMChatelain: Follow #fergusonAHA to keeping up with the #AHA2015 panel on historians and Ferguson."	1	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	"en"	0	0	""	"fergusonAHA||AHA2015"
552101582591262720	"2015-01-05 13:57:29"	"dlondongc"	462885794	"Daniel London"	"http://pbs.twimg.com/profile_images/378800000242402726/d3c72f8ad4772417c55321fdc2f2bf67_normal.jpeg"	"Very inspiring narrative of black social scientists in the 1920s combatting racism by @KhalilGMuhammad  #ferguson #AHA2015 @Soc_Imagination"	0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	"en"	0	0	""	"ferguson||AHA2015"
552101820185993217	"2015-01-05 13:58:26"	"vcmitchelljr"	69940000	"Vernon Mitchell, Jr."	"http://pbs.twimg.com/profile_images/501131614030528513/PSQW97Cb_normal.jpeg"	"@KhalilGMuhammad is giving context for policing of Af. American communities &amp; historical critiques of policing. #FergusonAHA #AHA2015"	0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	"en"	164419659	0	"KhalilGMuhammad"	"FergusonAHA||AHA2015"
552101803652034560	"2015-01-05 13:58:22"	"wgthomas3"	20016648	"William G. Thomas"	"http://pbs.twimg.com/profile_images/519847835206836224/zK0GWimE_normal.jpeg"	"RT @wcaleb: Follow #FergusonAHA for tweets from ""Understanding Ferguson: Race, Power, Protest, and the Past"" #AHA2015 https://t.co/J7zZs9Gvs1"	1	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	"en"	0	0	""	"FergusonAHA||AHA2015"
552101687788576768	"2015-01-05 13:57:54"	"solomonmissouri"	21063822	"Solomon Missouri"	"http://pbs.twimg.com/profile_images/542042144601833472/H9Ya0hJF_normal.jpeg"	"RT @vcmitchelljr: You want to understand St. Louis? You must examine the ""Delmar Divide"" &amp; the city/county divide. #FergusonAHA #AHA2015"	1	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	"en"	0	0	""	"FergusonAHA||AHA2015"
552102543325945856	"2015-01-05 14:01:18"	"arothmanhistory"	1685849892	"Adam Rothman"	"http://pbs.twimg.com/profile_images/523106132135383042/lpaN1N4J_normal.jpeg"	"RT @DrMChatelain: Follow #fergusonAHA to keeping up with the #AHA2015 panel on historians and Ferguson."	1	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	"en"	0	0	""	"fergusonAHA||AHA2015"
552102474921025536	"2015-01-05 14:01:02"	"megankatenelson"	561635737	"Megan Kate Nelson"	"http://pbs.twimg.com/profile_images/2768245700/ffc5be4c2667555f148c99d59e6ce83d_normal.jpeg"	"RT @ProfEFP: #aha2015 #fergusonaha Khalil Muhammad: policing as part of larger political economy."	1	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	"en"	0	0	""	"aha2015||fergusonaha"
552102386714824704	"2015-01-05 14:00:41"	"alexttom"	279918719	"alex t tom"	"http://pbs.twimg.com/profile_images/1653223142/n621639011_567888_4736_normal.jpg"	"RT @wcaleb: @KhalilGMuhammad: #Ferguson specifically has brought us here. But it's ""a metaphor for a longer history."" #FergusonAHA #AHA2015"	1	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	"en"	0	0	""	"Ferguson||FergusonAHA||AHA2015"
552103210522263552	"2015-01-05 14:03:57"	"marydudziak"	1426557763	"mary dudziak"	"http://pbs.twimg.com/profile_images/3656417687/b14c71c107dca96156394db0c4ea76ae_normal.jpeg"	"RT @stschrader1: Phenomenal historical maps of racial &amp; economic uneven development, segregation in #Ferguson by @ColinGordon6 #AHA2015 #s245a"	1	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	"en"	0	0	""	"Ferguson||AHA2015||s245a"
552103174086361088	"2015-01-05 14:03:48"	"KidadaEWilliams"	463207079	"Kidada E. Williams"	"http://pbs.twimg.com/profile_images/552088740529582082/5lIRfAj9_normal.jpeg"	"RT @ProfEFP: #aha2015 #fergusonaha Muhammad: Giuliani reading from a century-old racist script."	1	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	"en"	0	0	""	"aha2015||fergusonaha"
552103133275783168	"2015-01-05 14:03:39"	"marydudziak"	1426557763	"mary dudziak"	"http://pbs.twimg.com/profile_images/3656417687/b14c71c107dca96156394db0c4ea76ae_normal.jpeg"	"RT @ProfEFP: #fergusonaha #aha2015 Colin Gordon massive depopulation of St. Louis in 70s and 80s. Black residents pushed out by city bldg projects."	1	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	"en"	0	0	""	"fergusonaha||aha2015"
552102659315216384	"2015-01-05 14:01:46"	"ProfEFP"	2336010122	"Elaine Parsons"	"http://pbs.twimg.com/profile_images/544579244358004736/6-R9lJ_h_normal.jpeg"	"#aha2015 #fergusonaha Muhammad: Giuliani reading from a century-old racist script."	0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	"en"	0	0	""	"aha2015||fergusonaha"
552104154622328832	"2015-01-05 14:07:42"	"ProfEFP"	2336010122	"Elaine Parsons"	"http://pbs.twimg.com/profile_images/544579244358004736/6-R9lJ_h_normal.jpeg"	"#AHA2015 #FergusonAHA Thompson: with ferguson, we have begun now to discuss the problem of overpolicing."	0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	"en"	0	0	""	"AHA2015||FergusonAHA"
552104142786031616	"2015-01-05 14:07:39"	"vcmitchelljr"	69940000	"Vernon Mitchell, Jr."	"http://pbs.twimg.com/profile_images/501131614030528513/PSQW97Cb_normal.jpeg"	"@hthompsn discusses over policing and over criminalizing and how #Ferguson has changed the national dialogue.   #FergusonAHA #AHA2015"	0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	"en"	41430206	0	"hthompsn"	"Ferguson||FergusonAHA||AHA2015"
552104092290412544	"2015-01-05 14:07:27"	"michaelcbrickey"	547115366	"Michael Brickey"	"http://pbs.twimg.com/profile_images/3456673076/856e80bb614b6d2dea8947638d01deb2_normal.jpeg"	"RT @ProfEFP: #aha2015 #fergusonaha Khalil Muhammad: policing as part of larger political economy."	1	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	"en"	0	0	""	"aha2015||fergusonaha"
552104051450867713	"2015-01-05 14:07:18"	"KidadaEWilliams"	463207079	"Kidada E. Williams"	"http://pbs.twimg.com/profile_images/552088740529582082/5lIRfAj9_normal.jpeg"	"RT @ProfEFP: #AHA2015 #FergusonAHA Heather Ann Thompson: historians finally being asked to weigh in on these contemporary events."	1	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	"en"	0	0	""	"AHA2015||FergusonAHA"
552103782847635458	"2015-01-05 14:06:14"	"ProfEFP"	2336010122	"Elaine Parsons"	"http://pbs.twimg.com/profile_images/544579244358004736/6-R9lJ_h_normal.jpeg"	"#AHA2015 #FergusonAHA Heather Ann Thompson: historians finally being asked to weigh in on these contemporary events."	0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	"en"	0	0	""	"AHA2015||FergusonAHA"
552104656143257600	"2015-01-05 14:09:42"	"marydanjohnston"	92360127	"Mary-Dan Johnston"	"http://pbs.twimg.com/profile_images/475680347267416064/PyG2h_7z_normal.jpeg"	"RT @DrMChatelain: Follow #fergusonAHA to keeping up with the #AHA2015 panel on historians and Ferguson."	1	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	"en"	0	0	""	"fergusonAHA||AHA2015"
552104408843296768	"2015-01-05 14:08:43"	"peregrinekiwi"	33429317	"Hamish"	"http://pbs.twimg.com/profile_images/551445793044185088/dkx7fBub_normal.jpeg"	"RT @vcmitchelljr: @hthompsn discusses over policing and over criminalizing and how #Ferguson has changed the national dialogue.   #FergusonAHA #AHA2015"	1	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	"en"	0	0	""	"Ferguson||FergusonAHA||AHA2015"
552104344594960384	"2015-01-05 14:08:28"	"jmjafrx"	43395368	"Jessica M. Johnson"	"http://pbs.twimg.com/profile_images/551180036917587968/887dxAU7_normal.png"	"RT @vcmitchelljr: @hthompsn discusses over policing and over criminalizing and how #Ferguson has changed the national dialogue.   #FergusonAHA #AHA2015"	1	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	"en"	0	0	""	"Ferguson||FergusonAHA||AHA2015"
552105143089766400	"2015-01-05 14:11:38"	"KidadaEWilliams"	463207079	"Kidada E. Williams"	"http://pbs.twimg.com/profile_images/552088740529582082/5lIRfAj9_normal.jpeg"	"I’m DEEPLY appreciative of live tweets on #FergusonAHA from @wcaleb @ProfJLMorgan &amp; @ProfEFP #AHA2015"	0	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	"en"	0	0	""	"FergusonAHA||AHA2015"
552105002349916160	"2015-01-05 14:11:04"	"ProfEFP"	2336010122	"Elaine Parsons"	"http://pbs.twimg.com/profile_images/544579244358004736/6-R9lJ_h_normal.jpeg"	"#AHA2015 #FergusonAHA : Thompson: people insist on believing that these events are exceptional, not part of a deep deep history."	0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	"en"	0	0	""	"AHA2015||FergusonAHA"
552104948834787328	"2015-01-05 14:10:52"	"PhansenH"	1596043861	"Peter H. Hansen"	"http://pbs.twimg.com/profile_images/502198365824622592/Tj1Rs8I3_normal.jpeg"	"RT @myHNN: #aha2015 Ferguson session starting. Has its own hashtag. #fergusonaha"	1	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	"en"	0	0	""	"aha2015||fergusonaha"
552104940844625920	"2015-01-05 14:10:50"	"stschrader1"	403853462	"Stuart Schrader"	"http://pbs.twimg.com/profile_images/501429681027944448/-8JO-K5W_normal.jpeg"	"Most commentators on #Ferguson are ""woefully ahistorical"" says @hthompsn. Weight of what historians do is felt now. #AHA2015 #s245a"	0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	"en"	0	0	""	"Ferguson||AHA2015||s245a"
552104879167377408	"2015-01-05 14:10:35"	"jmjafrx"	43395368	"Jessica M. Johnson"	"http://pbs.twimg.com/profile_images/551180036917587968/887dxAU7_normal.png"	"RT @wcaleb: Follow #FergusonAHA for tweets from ""Understanding Ferguson: Race, Power, Protest, and the Past"" #AHA2015 https://t.co/J7zZs9Gvs1"	1	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	"en"	0	0	""	"FergusonAHA||AHA2015"
552104795876917248	"2015-01-05 14:10:15"	"drashleyfarmer"	561228467	"Dr. Ashley D. Farmer"	"http://pbs.twimg.com/profile_images/494292664045404163/tV6TnYkt_normal.jpeg"	"RT @vcmitchelljr: @hthompsn discusses over policing and over criminalizing and how #Ferguson has changed the national dialogue.   #FergusonAHA #AHA2015"	1	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	"en"	0	0	""	"Ferguson||FergusonAHA||AHA2015"
552106212452753408	"2015-01-05 14:15:53"	"stschrader1"	403853462	"Stuart Schrader"	"http://pbs.twimg.com/profile_images/501429681027944448/-8JO-K5W_normal.jpeg"	"Racism is as virulent as ever, says @hthompsn. Post-racial myth makes it difficult to grasp this. #Ferguson reveals this. #AHA2015 #s245a"	0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	"en"	0	0	""	"Ferguson||AHA2015||s245a"
552106146488934400	"2015-01-05 14:15:37"	"KidadaEWilliams"	463207079	"Kidada E. Williams"	"http://pbs.twimg.com/profile_images/552088740529582082/5lIRfAj9_normal.jpeg"	"RT @mattjgarcia68: Ferguson exposes the myth of postracialism.  Also, the danger and harm of it.  @hthompsn #FergusonAHA #AHA2015"	1	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	"en"	0	0	""	"FergusonAHA||AHA2015"
552106073533210624	"2015-01-05 14:15:20"	"llchristyll"	239884649	"Christy Thornton"	"http://pbs.twimg.com/profile_images/378800000854284186/e21b1605e7beb10d4932892ff8395da1_normal.jpeg"	"Ferguson gives us ""an opportunity to reckon with the myth of post-racialism""; makes racism more virulent today than ever: @hthompsn #AHA2015"	0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	"en"	0	0	""	"AHA2015"
552105959372632064	"2015-01-05 14:14:53"	"jobelenus"	18225367	"NoKings"	"http://pbs.twimg.com/profile_images/2394396250/a6ij7j43xtnoniii58fr_normal.jpeg"	"RT @vcmitchelljr: You want to understand St. Louis? You must examine the ""Delmar Divide"" &amp; the city/county divide. #FergusonAHA #AHA2015"	1	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	"en"	0	0	""	"FergusonAHA||AHA2015"
552105940447952896	"2015-01-05 14:14:48"	"ProfEFP"	2336010122	"Elaine Parsons"	"http://pbs.twimg.com/profile_images/544579244358004736/6-R9lJ_h_normal.jpeg"	"#FergusonAHA #AHA2015 Thompson: There has been much damage done by the myth of a post racist society."	0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	"en"	0	0	""	"FergusonAHA||AHA2015"
552105922945093633	"2015-01-05 14:14:44"	"mattjgarcia68"	25570632	"Matt Garcia"	"http://pbs.twimg.com/profile_images/2649022447/da393bb193e9b7d73aac693e254bded0_normal.jpeg"	"Ferguson exposes the myth of postracialism.  Also, the danger and harm of it.  @hthompsn #FergusonAHA #AHA2015"	0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	"en"	0	0	""	"FergusonAHA||AHA2015"
552105686063398912	"2015-01-05 14:13:47"	"KidadaEWilliams"	463207079	"Kidada E. Williams"	"http://pbs.twimg.com/profile_images/552088740529582082/5lIRfAj9_normal.jpeg"	"RT @ProfEFP: #FergusonAHA #aha2015 Thompson: ferguson reminds us that racism is continuous, but now more virulent than ever."	1	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	"en"	0	0	""	"FergusonAHA||aha2015"
552105649098985472	"2015-01-05 14:13:39"	"ProfEFP"	2336010122	"Elaine Parsons"	"http://pbs.twimg.com/profile_images/544579244358004736/6-R9lJ_h_normal.jpeg"	"#FergusonAHA #aha2015 Thompson: ferguson reminds us that racism is continuous, but now more virulent than ever."	0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	"en"	0	0	""	"FergusonAHA||aha2015"
552105530043678721	"2015-01-05 14:13:10"	"mattjgarcia68"	25570632	"Matt Garcia"	"http://pbs.twimg.com/profile_images/2649022447/da393bb193e9b7d73aac693e254bded0_normal.jpeg"	"We need history in ""all its Uncomfortable and unvarnished ugliness"" says @hthompsn yes!  #fergusonAha2015 #AHA2015"	0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	"en"	0	0	""	"fergusonAha2015||AHA2015"
552105518970699776	"2015-01-05 14:13:08"	"AmandaLittauer"	214654542	"Amanda Littauer"	"http://pbs.twimg.com/profile_images/3609148713/e8dce62ec9eec46e1291c7528593367f_normal.jpeg"	"Heather Thompson: historians have a responsibility to point out that Ferguson is not at all new, not anomalous, not surprising. #AHA2015"	0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	"en"	214654542	552104347233169408	"AmandaLittauer"	"AHA2015"
552105389417066496	"2015-01-05 14:12:37"	"KidadaEWilliams"	463207079	"Kidada E. Williams"	"http://pbs.twimg.com/profile_images/552088740529582082/5lIRfAj9_normal.jpeg"	"RT @ProfEFP: #AHA2015 #FergusonAHA : Thompson: people insist on believing that these events are exceptional, not part of a deep deep history."	1	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	"en"	0	0	""	"AHA2015||FergusonAHA"
